participant_id,group,age_round,GI_improve,concentration_post,active_days
4845,crosswords,34,6.02778188,4,61
4846,crosswords,61,9.48003744,4,66
4847,lumosity,23,10.77915303,4,53
4848,lumosity,54,4.658197626,4,59
4849,crosswords,24,7.693933811,4,63
4850,lumosity,29,6.055616188,5,62
4851,lumosity,66,-19.82165719,4,61
4852,lumosity,43,11.62039152,4,57
4853,lumosity,46,-19.72717532,4,69
4854,crosswords,31,1.862242844,4,32
4855,crosswords,48,7.411968718,4,64
4856,lumosity,55,41.64520955,4,42
4857,crosswords,24,-0.447976095,4,62
4858,crosswords,22,1.639069624,3,7
4859,lumosity,27,10.31256806,5,47
4860,crosswords,37,-7.011568951,5,57
4861,crosswords,22,-9.77609056,4,47
4862,crosswords,40,10.96815816,3,52
4863,crosswords,23,2.518392609,2,2
4864,lumosity,44,9.180639079,5,58
4865,crosswords,31,-11.57703948,4,61
4866,lumosity,53,8.679980984,4,50
4867,lumosity,61,2.207300434,4,63
4868,crosswords,58,-1.966717279,4,63
4869,lumosity,49,9.980120502,4,46
4870,lumosity,19,-16.24245871,5,7
4871,lumosity,24,-1.994103111,5,63
4872,lumosity,50,-12.31183473,5,57
4873,crosswords,22,11.33912054,4,4
4874,crosswords,23,6.667995581,4,55
4875,lumosity,56,11.28823565,4,41
4876,lumosity,38,-30.87571315,4,50
4877,lumosity,23,5.79430448,3,48
4878,lumosity,35,7.210538574,4,49
4879,crosswords,26,13.65270687,4,64
4880,crosswords,24,3.903164933,4,52
4881,lumosity,35,22.33014086,4,40
4882,crosswords,31,-5.120426366,1,58
4883,lumosity,63,22.03986935,4,44
4884,lumosity,33,35.18851779,4,43
4885,lumosity,22,4.44155052,4,37
4886,crosswords,31,24.32154078,4,62
4887,lumosity,36,20.46722748,4,45
4888,lumosity,22,-7.352685587,4,59
4889,lumosity,49,-9.302407937,4,30
4890,crosswords,43,-13.93922523,4,60
4891,crosswords,65,3.44720961,5,57
4892,lumosity,42,2.952023882,5,59
4893,lumosity,67,-16.19850802,4,43
4894,lumosity,53,29.83787925,4,34
4895,lumosity,41,3.221251724,4,48
4896,crosswords,26,7.502100198,4,49
4897,lumosity,41,4.47004085,2,52
4898,lumosity,19,-22.07695602,5,10
4899,lumosity,33,19.89835143,2,55
4900,crosswords,38,-3.882849689,1,35
4901,lumosity,56,15.15369034,4,56
4902,lumosity,26,4.728213006,4,36
4903,lumosity,25,11.38744734,5,43
4904,crosswords,71,-7.453333185,4,60
4905,lumosity,19,18.11275665,4,61
4906,crosswords,69,-0.054286001,3,68
4907,crosswords,53,17.48082216,4,61
4908,lumosity,38,18.16760497,4,64
4909,lumosity,23,0.637060426,2,64
4910,crosswords,27,-22.19923509,3,52
4911,crosswords,56,9.549776412,2,57
4912,lumosity,29,-11.19136217,4,42
4913,lumosity,18,13.22777812,4,13
4914,crosswords,54,22.10052068,4,49
4915,lumosity,25,12.93278357,4,50
4916,crosswords,25,20.44892137,4,36
4917,lumosity,46,-4.83040719,4,67
4918,lumosity,28,10.22433971,4,46
4919,lumosity,58,-5.666096814,3,50
4920,crosswords,25,5.788315882,2,52
4921,crosswords,62,15.06600668,5,68
4922,crosswords,34,15.76901618,4,57
4923,lumosity,52,4.556722835,2,59
4924,lumosity,24,-13.77827488,3,56
4925,crosswords,31,-12.27355009,2,40
4926,lumosity,32,18.55770599,4,49
4927,lumosity,36,7.661570596,4,36
4928,crosswords,51,9.939094486,5,53
4929,crosswords,42,-5.924508874,4,52
4930,crosswords,29,10.17413648,4,59
4931,crosswords,35,-1.038650642,3,47
4932,lumosity,28,23.04907523,4,64
4933,lumosity,24,10.15458295,4,63
4934,lumosity,54,23.76471492,4,52
4935,lumosity,39,14.03852006,5,32
4936,lumosity,29,26.76964262,2,20
4937,crosswords,53,-10.45938313,4,69
4938,crosswords,39,6.51509929,4,51
4939,lumosity,50,15.08822014,4,30
4940,lumosity,25,4.955364021,4,36
4941,lumosity,61,7.04120631,5,54
4942,crosswords,52,12.42357992,4,58
4943,lumosity,33,-19.79250465,3,39
4944,crosswords,59,15.34484574,4,41
4945,crosswords,31,0.127623524,4,66
4946,lumosity,36,-5.018601869,3,60
4947,crosswords,21,18.70405102,4,60
4948,crosswords,42,-10.31437329,4,29
4949,lumosity,50,10.92409824,4,51
4950,crosswords,19,-13.26176893,4,62
4951,lumosity,20,15.1152782,5,44
4952,crosswords,61,-0.089050434,NA,60
4953,crosswords,26,-6.41983756,4,35
4954,lumosity,19,26.92995739,5,31
4955,crosswords,47,-7.607059702,4,48
4956,lumosity,23,16.18246833,5,49
4957,lumosity,27,22.78592055,5,49
4958,lumosity,56,19.20022711,3,44
4959,lumosity,18,19.26915652,5,38
4960,crosswords,23,12.35861798,4,37
4961,lumosity,45,-4.162468948,3,53
4962,crosswords,53,11.50048197,2,55
4963,lumosity,33,-10.25286153,4,63
4964,lumosity,71,19.97045946,4,56
4965,crosswords,51,-9.311681712,4,57
4966,crosswords,52,8.206028612,4,63
4967,crosswords,63,5.845203087,1,55
4968,lumosity,26,7.927857233,4,61
4969,crosswords,24,-3.130653309,2,60
4970,crosswords,52,-15.33179045,4,59
4971,lumosity,22,4.636390433,4,41
4972,lumosity,27,-22.30261252,3,45
4973,lumosity,57,9.747795602,1,59
4974,crosswords,41,7.963211758,5,62
4975,crosswords,35,13.33286943,4,57
4976,lumosity,22,5.796823825,3,12
4977,lumosity,30,8.500770771,2,51
4978,lumosity,28,5.305880056,4,62
4979,lumosity,28,13.5880495,5,45
4980,crosswords,50,-13.03076769,4,59
4981,crosswords,49,-14.54898288,2,62
4982,lumosity,73,25.20903931,4,42
4983,lumosity,54,2.749247546,4,43
4984,crosswords,34,7.607278229,3,53
4985,lumosity,21,6.850787557,3,17
4986,lumosity,56,6.85562183,4,69
4987,crosswords,55,9.944028679,4,38
4988,lumosity,40,5.079565233,4,36
4989,lumosity,40,16.54184503,4,48
4990,crosswords,34,-2.679479337,3,65
4991,lumosity,24,5.697597391,4,65
4992,crosswords,21,7.433854341,5,69
4993,crosswords,25,-0.118326577,4,59
4994,lumosity,54,9.517243716,5,58
4995,lumosity,42,12.02586646,4,52
4996,crosswords,47,18.3270692,2,40
4997,lumosity,36,6.721823293,3,52
4998,lumosity,36,15.43056913,4,39
4999,crosswords,57,-0.380016497,4,66
5000,crosswords,36,-6.195817401,4,45
5001,crosswords,31,8.067710571,5,26
5002,lumosity,51,-3.246315774,4,55
5003,crosswords,33,-0.420538987,3,3
5004,lumosity,30,32.95681823,4,43
5005,lumosity,39,-15.13400366,5,51
5006,lumosity,36,2.153921511,3,43
5007,lumosity,18,10.4681064,5,56
5008,lumosity,36,-3.766940126,3,55
5009,lumosity,31,7.052157013,5,54
5010,crosswords,64,26.38116069,5,64
5011,lumosity,53,18.22481981,4,48
5012,crosswords,60,-5.1387461,4,65
5013,crosswords,31,-5.817947406,4,35
5014,crosswords,44,8.606798155,5,62
5015,crosswords,28,-6.711741579,4,42
5016,lumosity,36,-8.528491061,4,63
5017,crosswords,62,5.016172341,4,58
5018,lumosity,50,6.075108646,1,68
5019,crosswords,52,0.70201795,4,57
5020,lumosity,20,7.83880343,4,64
5021,crosswords,33,6.252661658,4,60
5022,lumosity,47,-8.148199131,4,62
5023,lumosity,64,12.37202851,3,64
5024,crosswords,20,7.074676591,4,34
5025,crosswords,20,15.68999582,4,65
5026,crosswords,32,23.94594393,4,59
5027,lumosity,59,-7.725725175,4,39
5028,lumosity,23,19.38988625,4,52
5029,lumosity,21,15.83051184,5,45
5030,crosswords,43,-3.755421956,3,40
5031,crosswords,60,-7.981637361,2,58
5032,crosswords,21,9.476968833,4,15
5033,lumosity,26,18.44105915,4,46
5034,lumosity,64,1.775533393,3,58
5035,crosswords,23,0.820541837,3,56
5036,lumosity,27,2.192218873,5,51
5037,crosswords,35,17.6805658,4,62
5038,lumosity,38,4.554514765,4,49
5039,lumosity,31,9.352811144,4,31
5040,crosswords,59,-10.18726995,4,69
5041,crosswords,33,-9.7550117,4,62
5042,crosswords,34,-0.538557854,1,62
5043,crosswords,71,6.877889785,4,64
5044,crosswords,29,-1.89086181,5,56
5045,lumosity,41,4.53945376,5,48
